"idpersona","idmatriculacion","carrera_siglas","cohorte","cohorte_anio","fechainicio","fechafin","estado"
"17372","21402","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17242","21413","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"10741","21422","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"11062","21447","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17389","21449","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"11059","21457","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17456","21486","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17458","21488","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17267","21501","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"11071","21518","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17497","21539","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17493","21541","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17491","21547","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17319","21555","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17533","21582","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17532","21589","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17545","21600","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17550","21628","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17622","21656","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17658","21680","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17666","21682","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17656","21685","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17680","21706","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17682","21707","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17350","21716","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"16285","21718","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17694","21725","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17702","21729","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17068","21730","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"14812","21753","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17570","21762","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17744","21775","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17120","21781","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17671","21788","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17773","21794","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17777","21796","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17248","21797","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17790","21808","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17643","21815","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17724","21821","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17447","21825","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17810","21826","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17793","21831","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17822","21837","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17568","21840","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17827","21842","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17685","21846","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17836","21857","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17811","21864","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"10352","21881","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17865","21885","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17768","21902","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17760","21924","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17931","21932","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17948","21956","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17949","21959","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17951","21960","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"11929","21962","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17957","21965","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"13951","21980","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17983","21984","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17508","21986","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"10731","21995","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17912","22003","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18005","22023","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18015","22028","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18021","22038","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"18006","22043","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17975","22048","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18038","22051","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18026","22054","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17557","22061","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17301","22064","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18055","22067","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17548","22079","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17747","22080","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17980","22094","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17997","22095","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"11069","22110","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"17866","22116","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17002","22117","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18133","22131","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18136","22132","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18140","22135","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18137","22140","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Abandonó"
"17778","22158","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"18154","22164","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18159","22165","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"18152","22166","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Reprobado"
"17713","22189","SEMINARIOSARMIENTO","Abril 2018","2018","2018-04-11","2018-06-28","Aprobado"
"7076","25883","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"10059","25899","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"11017","25929","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21644","25933","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"21669","25965","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21687","25993","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"21684","26001","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17427","26020","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"16237","26021","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21738","26100","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17382","26128","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"20567","26163","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"21642","26198","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"11934","26207","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"21712","26236","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"21888","26292","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17424","26310","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17938","26382","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"21793","26432","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"10867","26447","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17332","26450","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17592","26481","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"11074","26532","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"10391","26640","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"17053","26684","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22578","27277","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"18063","27303","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22603","27305","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"14708","27314","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"17415","27322","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22642","27367","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22643","27368","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"17025","27370","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22645","27372","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22647","27376","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22641","27381","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Aprobado"
"22644","27383","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"11902","27395","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Reprobado"
"22523","27402","SEMINARIOSARMIENTO","Agosto 2018","2018","2018-08-22","2018-10-31","Abandonó"
"24991","30436","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"16381","30442","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17769","30447","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"23678","30478","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"3614","30479","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16678","30488","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25068","30498","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"25130","30550","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16728","30572","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"18233","30602","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"17339","30615","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25236","30618","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"18093","30635","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10580","30652","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21655","30654","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"18017","30661","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"22615","30674","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17768","30679","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"18597","30696","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"25392","30706","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17524","30730","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17987","30733","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22621","30758","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17894","30761","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"22911","30767","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"11406","30769","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"17986","30783","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17819","30788","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"17094","30793","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16750","30839","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"15272","30885","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"21491","30935","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"16285","30945","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Abandonó"
"10230","31638","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"18156","31660","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"25559","32094","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17438","32255","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"27152","32314","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17112","32528","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"12108","32722","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"27896","32983","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17792","33010","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22247","33027","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"9924","33072","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"10381","33168","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17946","33388","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22157","33486","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"18102","33736","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"28639","33781","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"17273","33930","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22084","33989","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"7121","34013","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"22010","34260","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"29098","34291","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22163","34343","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Reprobado"
"29196","34359","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"17053","34397","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"26709","34484","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"22075","34490","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"16564","34527","SEMINARIOSARMIENTO","Abril 2019","2019","2019-04-24","2019-07-03","Aprobado"
"25005","34973","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"28753","35515","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"30238","35843","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"30583","36209","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"30656","36356","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"30563","36598","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"30379","36822","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"25118","36861","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"24171","36876","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"29621","37004","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"28371","37029","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"28649","37046","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"17894","37128","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"9205","37190","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"21746","37195","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"30450","37267","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"9911","37637","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"25029","37652","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
"11240","37715","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"11233","37755","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"27310","37970","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"26028","37996","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Aprobado"
"31403","38294","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Abandonó"
"9254","38385","SEMINARIOSARMIENTO","Agosto 2019","2019","2019-08-28","2019-11-06","Reprobado"
