idcarrera,idcohorte,linea_formativa,propuesta,carrera,carrera_siglas,tipo,cohorte,cohorte_anio,anio,idsede,ifda,ifda_siglas,departamento,iddepartamento,inscriptos,matriculados_aceptados,aprobados_mi,inician_cursada_seminario,cursantes_t3,cursando_hoy,egresados_intermedio,egresados,aprobados_1er_uc,tiene_egresados,tiene_egresados_inter,vigencia_prop,activos_RAI,aprobados_sem
76,147,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2019,2019,2019,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,50,39,NULL,35,35,0,0,22,35,1,0,Si,NULL,22
76,147,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""","Seminario ""El Cordobazo: ciudad, acontecimiento y fiesta""",SEMINARIOCORDOBAZO,Seminario,agosto 2019,2019,2019,8,Escuela Normal Superior Dr. Alejandro Carbó,ENSCARBO,Capital,26,94,49,NULL,40,40,0,0,26,40,1,0,Si,NULL,26
84,148,Formación de docentes del nivel de educación inicial y primario,"Seminario ""La Enseñanza de las Ciencias Naturales en la Educación Primaria""","Seminario ""La Enseñanza de las Ciencias Naturales en la Educación Primaria""",SEMINARIOENSENATU,Seminario,agosto 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,10,10,NULL,10,10,0,0,9,10,1,0,Si,NULL,9
81,149,Formación de docentes del nivel de educación inicial y primario,"Seminario ""La Enseñanza de la Matemática en la Educación Primaria""","Seminario ""La Enseñanza de la Matemática en la Educación Primaria""",SEMINARIOENSEMATE,Seminario,agosto 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,11,11,NULL,11,11,0,0,10,11,1,0,Si,NULL,10
82,150,Formación de docentes del nivel de educación inicial y primario,"Seminario ""La Enseñanza de la lengua y Literatura en la Educación Primaria""","Seminario ""La Enseñanza de la lengua y Literatura en la Educación Primaria""",SEMINARIOENSELENGUA,Seminario,agosto 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,8,8,NULL,8,8,0,0,7,8,1,0,Si,NULL,7
83,151,Formación de docentes del nivel de educación inicial y primario,"Seminario ""La Enseñanza de las Ciencias Sociales en la Educación Primaria""","Seminario ""La Enseñanza de las Ciencias Sociales en la Educación Primaria""",SEMINARIOENSESOC,Seminario,agosto 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,10,10,NULL,10,10,0,0,8,10,1,0,Si,NULL,8
85,152,Formación de docentes del nivel de educación inicial y primario,"Seminario ""Geometría y su Enseñanza en la Educación Primaria""","Seminario ""Geometría y su Enseñanza en la Educación Primaria""",SEMINARIOGEOMETRIA,Seminario,octubre 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,9,9,NULL,9,9,0,0,9,9,1,0,Si,NULL,9
86,153,Formación de docentes del nivel de educación inicial y primario,"Seminario ""Entre los discursos sociales y los tipos textuales: Aportes para la enseñanza de la comprensión y la producción de textos""","Seminario ""Entre los discursos sociales y los tipos textuales: Aportes para la enseñanza de la comprensión y la producción de textos""",SEMINARIOTEXTOS,Seminario,octubre 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,8,8,NULL,8,8,0,0,7,8,1,0,Si,NULL,7
87,154,Formación de docentes del nivel de educación inicial y primario,"Seminario ""Las Sociedades a través del tiempo: Enseñar sobre las nociones de patria y nación en el período de construcción del estado nacional""","Seminario ""Las Sociedades a través del tiempo: Enseñar sobre las nociones de patria y nación en el período de construcción del estado nacional""",SEMINARIOTIEMPO,Seminario,octubre 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,8,8,NULL,8,8,0,0,8,8,1,0,Si,NULL,8
88,155,Formación de docentes del nivel de educación inicial y primario,"Seminario ""Conceptos y problemas relevantes para la enseñanza de las Ciencias Naturales""","Seminario ""Conceptos y problemas relevantes para la enseñanza de las Ciencias Naturales""",SEMINARIONATURALES2,Seminario,octubre 2018,2018,2018,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,7,7,NULL,7,7,0,0,7,7,1,0,Si,NULL,7
93,156,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,marzo 2020,2020,2020,13,Instituto Superior del Profesorado Tecnológico,ISPT,Capital,26,87,87,NULL,81,81,0,0,59,81,1,0,Si,NULL,59
93,156,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,marzo 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,158,158,NULL,135,135,0,0,82,135,1,0,Si,NULL,82
93,156,Formación de estudiantes de institutos de formación docente y docentes noveles,"Seminario ""Pensamiento Computacional""","Seminario ""Pensamiento Computacional""",SEMINARIOPENSACOM,Seminario,marzo 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,58,58,NULL,49,49,0,0,32,49,1,0,Si,NULL,32
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,1,0,0,0,0,1,0,Si,NULL,NULL
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,1,0,0,0,0,1,0,Si,NULL,NULL
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,6,5,NULL,0,2,0,0,0,2,1,0,Si,NULL,NULL
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2022,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2021,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,NULL,NULL,NULL,0,2,0,0,0,0,1,0,Si,NULL,NULL
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,28,22,NULL,0,9,0,0,5,8,1,0,Si,NULL,NULL
89,158,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Inicial,GESTIONINI_TDIP,Trayecto,marzo 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,5,4,NULL,0,3,0,0,2,3,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2022,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,1,0,0,0,0,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2022,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,NULL,NULL,NULL,0,1,0,0,1,0,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,6,0,0,2,0,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2022,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,1,0,0,0,0,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,49,32,NULL,0,24,0,0,14,24,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2021,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,NULL,NULL,NULL,0,25,0,0,9,0,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,4,0,0,1,0,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,40,23,NULL,0,17,0,0,10,17,1,0,Si,NULL,NULL
90,159,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Primaria,GESTIONPRI_TDIP,Trayecto,marzo 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,124,105,NULL,0,80,0,0,33,76,1,0,Si,NULL,NULL
91,160,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_TDIP,Trayecto,marzo 2020,2020,2022,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
91,160,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_TDIP,Trayecto,marzo 2020,2020,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,1,0,0,0,0,1,0,Si,NULL,NULL
91,160,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_TDIP,Trayecto,marzo 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,12,6,NULL,0,2,0,0,1,2,1,0,Si,NULL,NULL
91,160,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_TDIP,Trayecto,marzo 2020,2020,2021,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,NULL,NULL,NULL,0,9,0,0,1,0,1,0,Si,NULL,NULL
91,160,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_TDIP,Trayecto,marzo 2020,2020,2020,9,Instituto Superior Carlos Alberto Leguizamón,ISCAL,Capital,26,56,41,NULL,0,30,0,0,15,30,1,0,Si,NULL,NULL
91,160,Formación de directores y supervisores,Diplomatura Superior en Conducción y Gestión Educativa ,Diplomatura Superior en Conducción y Gestión Educativa en la Educación Secundaria,GESTIONSEC_TDIP,Trayecto,marzo 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,17,12,NULL,0,5,0,0,3,5,1,0,Si,NULL,NULL
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,57,41,NULL,38,38,0,0,16,38,1,0,Si,NULL,16
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,10,Instituto de Enseñanza Superior Eduardo Lefebvre de Laboulaye,LEFEBVRE,Presidente Roque Sáenz Peña,11,52,45,NULL,45,45,0,0,29,45,1,0,Si,NULL,29
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,6,Instituto Superior Dr. Bernardo Houssay,HOUSSAY,Punilla,12,61,45,NULL,45,45,0,0,26,45,1,0,Si,NULL,26
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,101,68,NULL,67,67,0,0,49,67,1,0,Si,NULL,49
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,12,Conservatorio Superior de Música Juan José Castro,CCASTRO,Tercero Arriba,22,50,38,NULL,36,36,0,0,26,36,1,0,Si,NULL,26
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,97,59,NULL,59,59,0,0,38,59,1,0,Si,NULL,38
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,3,Instituto de Enseñanza Superior Simón Bolívar,IESSB,Capital,26,329,235,NULL,227,227,0,0,139,227,1,0,Si,NULL,139
77,162,Formación de directores y supervisores,Seminario de Formación Docente en Conducción y Gestión Educativa,Seminario de Formación Docente en Conducción y Gestión Educativa,SEMINARIOGESTION,Seminario,marzo 2020,2020,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,53,38,NULL,37,37,0,0,21,37,1,0,Si,NULL,21
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,17,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2023,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2023,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2022,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,8,0,0,8,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2021,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,10,0,0,0,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,37,22,12,0,12,0,0,0,12,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2022,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,21,0,0,20,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,26,0,0,0,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,47,36,30,0,29,0,0,0,30,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2023,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,NULL,NULL,NULL,0,0,0,0,0,0,1,0,No,3,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2022,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,7,0,0,7,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,9,0,0,0,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,40,18,11,0,11,0,0,0,11,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2022,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,NULL,NULL,NULL,0,74,0,0,58,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2021,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,NULL,NULL,NULL,0,79,0,0,0,0,1,0,Si,NULL,NULL
80,163,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Actualización Académica Trayectorias Escolares y Enseñanza en el PIT,PIT_ACT,Trayecto,agosto 2020,2020,2020,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,222,140,95,0,85,0,0,0,95,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2020,4,Colegio Superior San Martín,SANMARTIN,San Justo,19,6,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2022,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,No,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2021,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,6,0,0,4,0,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2022,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,NULL,NULL,NULL,0,11,0,0,5,0,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2021,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,NULL,NULL,NULL,0,6,0,0,6,0,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2020,1,Escuela Normal Superior Justo José de Urquiza,URQUIZA,Río Cuarto,13,37,8,7,0,6,0,0,0,7,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2022,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,NULL,NULL,NULL,0,3,0,0,0,0,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2020,5,"Instituto de Educación Superior del Centro de La República ""Dr. Angel Diego Márquez""",INESCER,General San Martín,5,18,12,8,0,6,0,0,0,8,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2021,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,NULL,NULL,NULL,0,5,0,0,5,0,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2020,2,Instituto Superior Dr. Carlos María Carena,CARENA,San Alberto,17,24,10,5,0,5,0,0,0,5,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2021,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,NULL,NULL,NULL,0,64,0,0,46,0,1,0,Si,NULL,NULL
99,164,Formación de docentes del nivel de educación secundaria,Trayectorias Escolares y Enseñanza en el PIT,Formación Pedagógica Trayectorias Escolares y Enseñanza en el PIT,FORM_PIT,Formación pedagógica (postítulo),agosto 2020,2020,2020,11,Escuela Normal Superior Dr. Agustín Garzón Agulla,ENSAGULLA,Capital,26,219,111,79,0,76,0,0,0,79,1,0,Si,NULL,NULL
6,166,Formación de profesores virtuales para propuestas del ISEP,Seminario de Formación para Tutores,Seminario de Formación para Tutores,TUTORES,Seminario,marzo 2020,2020,2022,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,1,0,No,NULL,NULL
6,166,Formación de profesores virtuales para propuestas del ISEP,Seminario de Formación para Tutores,Seminario de Formación para Tutores,TUTORES,Seminario,marzo 2020,2020,2020,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,302,302,NULL,283,283,0,0,170,283,1,0,Si,NULL,171
100,167,Formación de profesores virtuales para propuestas del ISEP,"Seminario En defensa de los estudios escolares. El Trabajo desconcertante, inquietante e indefinido de la experiencia de la libertad y la igualdad en la escuela","Seminario En defensa de los estudios escolares. El Trabajo desconcertante, inquietante e indefinido de la experiencia de la libertad y la igualdad en la escuela",SEMINARIODEFENSA,Seminario,junio 2019,2019,2019,7,Instituto Superior de Estudios Pedagógicos,ISEP,Capital,26,17,17,NULL,17,17,0,0,17,17,1,0,Si,NULL,17
